Timestamp,AccX_filt,AccY_filt,AccZ_filt,AsX_filt,AsY_filt,AsZ_filt,Yaw_filt(deg)
2025-09-03 22:29:34.127292,0.000721311475409957,-0.0002868852459016886,0.0006352459016412129,-0.057979508196721326,-0.0034999999999999988,0.018749999999999913,0.0003749999999999982
2025-09-03 22:29:34.147667,0.0003252011595466479,-0.0003330170479950015,0.0005891140995478999,0.04310207359972386,0.0070659863114543794,0.018749999999999913,0.0007570359706878625
2025-09-03 22:29:34.167914,0.00047405714844013074,-0.0006056210547018999,0.00031651009284100094,0.034467158193385784,-0.0037340292364232476,0.018749999999999913,0.0011366266608238166
2025-09-03 22:29:34.187909,0.0005522898545890152,-0.0008902483468022119,3.188280074068838e-05,0.05633624373418409,-0.0037818533942945063,0.02437807985538409,0.0016240541126518375
2025-09-03 22:29:34.208283,0.0007318654150567652,-0.0011276476538173974,-0.00020551650627449757,0.07237211033305005,-0.0034665658905563986,0.05200768881824156,0.0031788969392336727
2025-09-03 22:29:34.228658,0.0007251750798367401,-0.0013008106349590492,-0.00037867948741614963,0.058520916324137064,-0.0034950572585556506,0.05347452963623802,0.003937681099416633
2025-09-03 22:29:34.248654,0.0007206417963791043,-0.0012901479467875697,-0.0003680167992446698,0.03986552476791112,-0.0035014302551525187,0.04771271545585261,0.004996200882680133
2025-09-03 22:29:34.268903,0.0007212637442289372,-0.0012861754816816237,-0.000364044334138724,0.04674990038148866,-0.0006859668043088692,0.03987588369928147,0.006109855736516071
2025-09-03 22:29:34.289158,0.0007213352662099764,-0.0012407268001865682,-0.0003185956526436687,0.03757776211723271,0.01312888620067083,0.01744915204307938,0.0058513902919808515
2025-09-03 22:29:34.309276,0.0007213105950932328,-0.0009681723836610829,-4.604123611818269e-05,0.01374457809783727,0.011048221125183466,0.015451319329382424,0.006191574310011291
2025-09-03 22:29:34.329648,0.0007213108742522698,-0.0006835207378916223,0.00023861040965127817,0.008718419875576307,-0.00564748752700995,0.002204496303866519,0.006003706469168594
2025-09-03 22:29:34.349771,0.0007213115576881518,-0.00044612231102378894,0.000476008836519112,0.027578030575977734,-0.004671242924629077,0.0013937851840132472,0.0061953714989159405
2025-09-03 22:29:34.369896,0.0007213114849132433,-0.00027295994725173216,0.0006491712002911695,0.06369378408651723,0.01462590711833888,0.004265671124437481,0.006229551307322993
2025-09-03 22:29:34.390144,0.0007213114721422495,-0.00028362255161412295,0.0006385085959287785,0.06598775694781595,0.017605227481405476,0.005373125600644015,0.0061861390038939305
2025-09-03 22:29:34.410394,0.0007213114754460644,-0.0003337268089886407,0.0005884043385542607,0.05243153140971448,0.009525965382071162,0.0027716548884299114,0.006300995261591395
2025-09-03 22:29:34.430765,0.0007213114755005607,-0.0006056476984394903,0.0003164834491034106,0.04932571264399485,0.003323004181520662,0.0016300453286347155,0.006485380202247094
2025-09-03 22:29:34.450887,0.0007213114754003352,-0.0008902254003244739,3.190574721842648e-05,0.07503491993921443,-0.0026965172060618944,0.0042269707169614685,0.006511239223780803
2025-09-03 22:29:34.471091,0.0007213114754082617,-0.0011276490609158525,-0.0002055179133729528,0.08436388093541945,-2.32901421857697e-06,0.005369993629350332,0.006467958548575948
2025-09-03 22:29:34.491258,0.0007213114754103945,-0.0013008111619199339,-0.00037868001437703434,0.07073910176417667,-0.004912198756382617,0.0027730651390197184,0.006582321881276628
2025-09-03 22:29:34.511636,0.0007213114754099644,-0.0012901478563806074,-0.00036801670883770786,0.05843927939296825,-0.007236971468534051,0.001630001853014563,0.006766408542304115
2025-09-03 22:29:34.531760,0.0007213114754099437,-0.001286175475083304,-0.0003640443275404039,0.07345563278699421,0.0007664228674420007,0.004226934257227941,0.0067923254344149945
2025-09-03 22:29:34.552005,0.0007213114754099581,-0.001286858605506294,-0.00036472745796339444,0.10220441952467263,0.019682934699276327,0.013812118117244816,0.006920364289003149
2025-09-03 22:29:34.572254,0.0007213114754099575,-0.0012869081923455117,-0.00036477704480261235,0.09188310341269415,0.029037278371148317,0.05265959896977453,0.008789724217850072
2025-09-03 22:29:34.592628,0.0007213114754099571,-0.001286883838710278,-0.00036475269116737836,0.06865574286431526,0.021789580826853665,0.05371679611483653,0.009537775119867776
2025-09-03 22:29:34.612753,0.0007213114754099571,-0.0012868847189505847,-0.00036475357140768527,0.058020167135194985,0.009183363013062678,0.04767100744188411,0.01059319378686789
2025-09-03 22:29:34.632753,0.0007213114754099571,-0.0012868853363103981,-0.00036475418876749833,0.052387964519454704,0.012233134273000924,0.03987286381623982,0.011697751717944287
2025-09-03 22:29:34.653124,0.0007213114754099571,-0.0012407534504062481,-0.0003186223028633485,0.04898896993356148,0.010849098703368865,0.01463659828791782,0.011385988416720682
2025-09-03 22:29:34.673124,0.0007213114754099571,-0.0009681494338750559,-4.6018286332155664e-05,0.04153268675744034,-0.00560285034029985,0.0016364609549838621,0.011200884974684714
2025-09-03 22:29:34.693507,0.0007213114754099571,-0.0006835221451169603,0.00023860900242594015,0.0317271156194847,-0.007483781869102229,0.0014710382374191287,0.011411279096559397
2025-09-03 22:29:34.713618,0.0007213114754099571,-0.0004461228380678457,0.0004760083094750552,0.0358737644950271,-0.002004363859982255,0.004274697392231128,0.011443701876170052
2025-09-03 22:29:34.733867,0.0007213114754099571,-0.0002729598568332403,0.0006491712907096612,0.03470534991739764,0.00024305461444554125,0.00818408760143474,0.011456927181039436
2025-09-03 22:29:34.754114,0.0007213114754099571,-0.0002836225450145019,0.0006385086025283997,0.028112571106401387,-0.004955360008702176,0.01940053115245583,0.012156395663770322
2025-09-03 22:29:34.774239,0.0007213114754099571,-0.0002875950101221957,0.0006345361374207058,0.012933051711132825,-0.010053983304918546,0.01899239569264929,0.01252394643405526
2025-09-03 22:29:34.794565,0.0007213114754099571,-0.00033304369161680396,0.0005890874559260974,0.002126368668715939,-0.01867493802635559,0.018708319424468094,0.01289677768072259
2025-09-03 22:29:34.814735,0.0007213114754099571,-0.0006055981081422813,0.00031653303940061946,0.002819971192178678,-0.014308233332000105,0.018746973799717816,0.013276048659437361
2025-09-03 22:29:34.834859,0.0007213114754099571,-0.0008902497539117554,3.188139363114497e-05,0.0030652145751234715,-0.0028063824395288413,0.01875148598146086,0.013653500998127038
2025-09-03 22:29:34.855107,0.0007213114754099571,-0.0011276481807795879,-0.00020551703323668787,0.005836064837804609,-0.003254713433859474,0.018749946306901036,0.0140331151898831
2025-09-03 22:29:34.875356,0.0007213114754099571,-0.0013008105445516446,-0.00037867939700874493,0.025275983992880134,-0.0035431941884625094,0.0187499623291146,0.014412768648846275
2025-09-03 22:29:34.895729,0.0007213114754099571,-0.001290147940189254,-0.0003680167926463541,0.05926861684342527,-0.0035029659957700435,0.018750005113546853,0.014794779036246897
2025-09-03 22:29:34.915853,0.0007213114754099571,-0.001286175484908049,-0.00036404433736514916,0.08829814044710317,-0.003498476169424007,0.01875000059952243,0.015172089725458127
2025-09-03 22:29:34.936102,0.0007213114754099571,-0.0012868586021640975,-0.000364727454621198,0.09389951743799196,-0.003500059010887528,0.018749999796070657,0.015551756387475262
2025-09-03 22:29:34.956224,0.0006751796733166444,-0.0012869081923794262,-0.00036477704483652647,0.06982093140344858,-0.0035000382561881887,0.01875000000206778,0.015929044854011205
2025-09-03 22:29:34.976599,0.00044870746870306,-0.0012868838388032328,-0.00036475269126033324,0.03708456510396113,-0.0034999946779940344,0.01875000000567183,0.016311089765537825
2025-09-03 22:29:34.996721,0.00043668418330964633,-0.0012868847189408034,-0.0003647535713979037,0.011839615301799885,-0.0034999994033836053,0.01874999999940311,0.016688373755740393
2025-09-03 22:29:35.016969,0.0004839121683947723,-0.00128688533630865,-0.00036475418876575044,0.0019717927908742537,-0.0035000002096521035,0.018749999999893244,0.017068035971463086
2025-09-03 22:29:35.037091,0.0005481484942683059,-0.001286885252500008,-0.0003186223028637955,0.0028660765738217674,-0.0034999999973063774,0.018750000000027182,0.01744532443219855
2025-09-03 22:29:35.057590,0.0007319741635814367,-0.0012868852426752753,-4.601828633216366e-05,0.0030652947033364317,-0.003499999994222688,0.018750000000000395,0.01782967604333519
2025-09-03 22:29:35.077590,0.0007252839405159029,-0.0012868852460174705,0.00023860900242595378,0.005834730621895343,-0.0035000000006247933,0.01874999999999908,0.018204666745010565
2025-09-03 22:29:35.097715,0.0007206283548116995,-0.0012868852459835558,0.00047600830947505424,0.02527610807867908,-0.0035000000001070464,0.018749999999999975,0.018582004379574035
2025-09-03 22:29:35.117839,0.0007212618852285442,-0.001286885245890601,0.0006491712907096609,0.053640563623701135,-0.0034999999999718798,0.018749999999999926,0.018959324132744045
2025-09-03 22:29:35.138041,0.0007213358290791053,-0.0012868852459003827,0.0006385086025283998,0.0522264056075358,-0.003499999999999582,0.018749999999999906,0.01933815933400747
2025-09-03 22:29:35.158210,0.0007213105952626048,-0.001286885245902131,0.0006345361374207057,0.042546143203479915,-0.0035000000000008466,0.01593596007230782,0.01965954543062717
2025-09-03 22:29:35.178583,0.0007213108580403625,-0.0012868852459016835,0.0005890874559260974,0.02630999125042438,-0.00349999999999993,0.0021211555908790926,0.019455672152258054
2025-09-03 22:29:35.198830,0.0007213115592190462,-0.0012868852459016755,0.0003165330394006195,0.020920208000701584,-0.00349999999999998,0.001387735181880863,0.01964970843338157
2025-09-03 22:29:35.219078,0.000721311485234698,-0.0012868852459016892,3.188139363114498e-05,0.0365686306319775,-0.003500000000000002,0.004268642272073578,0.01968443991075504
2025-09-03 22:29:35.239578,0.0007213114720677484,-0.0012868852459016883,-0.00020551703323668785,0.03495048005908678,-0.003499999999999998,0.00537301822266706,0.01964167958522015
2025-09-03 22:29:35.259575,0.0007213114754438725,-0.0012868852459016879,-0.0003786793970087449,0.028069355809915045,-0.003499999999999998,0.0027715795693393597,0.019756526026813145
2025-09-03 22:29:35.279699,0.0007213114755029121,-0.0012868852459016879,-0.0003680167926463541,0.010116052288171438,-0.003499999999999998,0.0016300555533435611,0.019941481384434297
2025-09-03 22:29:35.299824,0.0007213114754001755,-0.0012868852459016879,-0.0003179125352718362,-0.017314991845961587,-0.003499999999999998,0.0014129319878877756,0.01991201361903611
2025-09-03 22:29:35.320141,0.0007213114754082091,-0.0012868852459016879,-4.5991645820986086e-05,-0.03117119723219299,-0.003499999999999998,-0.002816731404443687,0.019458529288316106
2025-09-03 22:29:35.340264,0.0007213114754104042,-0.0012868852459016879,0.00023858605606399798,-0.025964406281532064,-0.003499999999999998,0.03529733355240083,0.02113547750897869
2025-09-03 22:29:35.360638,0.0007213114754099652,-0.0012868852459016879,0.0004760097166553772,-0.002579385004971105,-0.003499999999999998,0.0392354385907859,0.021536914986646297
2025-09-03 22:29:35.380762,0.0007213114754099434,-0.0012868852459016879,0.0006491718176594587,0.027097651680189103,-0.003499999999999998,0.03710806559017284,0.02222678413831758
2025-09-03 22:29:35.400885,0.0007213114754099581,-0.0012868852459016879,0.0006385085121201322,0.038570989965664944,-0.003499999999999998,0.04052328778902995,0.023654894219218268
2025-09-03 22:29:35.421045,0.0007213114754099575,-0.0012868852459016879,0.0005884043287295152,0.04770835826907469,-0.003499999999999998,0.017692958587669325,0.023385495758519184
2025-09-03 22:29:35.441436,0.0007213114754099571,-0.0012868852459016879,0.00031648345244560697,0.046879417833775514,-0.003499999999999998,0.01822363500771759,0.02377886339997027
2025-09-03 22:29:35.461694,0.0007213114754099571,-0.0012868852459016879,3.19057471845123e-05,0.03396983017690449,-0.003499999999999998,0.01883027805444471,0.02417632853320907
2025-09-03 22:29:35.481934,0.0007213114754099571,-0.0012868852459016879,-0.0002055179134659076,0.02786557345245726,-0.003499999999999998,0.015943500766282932,0.02449687605898594
2025-09-03 22:29:35.502056,0.0007213114754099571,-0.0012868852459016879,-0.0003786800143672528,0.012977613675746109,-0.003499999999999998,0.0021181313529670376,0.024290505520139786
2025-09-03 22:29:35.522554,0.0007213114754099571,-0.0012868852459016879,-0.0003680167088359597,0.0021292543283410333,-0.003499999999999998,0.0013878046963311775,0.024485011980891258
2025-09-03 22:29:35.542553,0.0007213114754099571,-0.0012868852459016879,-0.0003640443275408509,0.0028184156158469202,-0.003499999999999998,0.004268722705614667,0.024518490813080124
2025-09-03 22:29:35.562756,0.0007213114754099571,-0.0012868852459016879,-0.00031859565587008943,0.0030652789048861468,-0.003499999999999998,0.008187048530630243,0.024530990423493416
2025-09-03 22:29:35.582924,0.0007213114754099571,-0.0012868852459016879,-9.217303809569974e-05,0.0030220635758840533,-0.003499999999999998,0.025028502430753722,0.025341830199848724
2025-09-03 22:29:35.603173,0.0007213114754099571,-0.0012868852459016879,-8.012539906706689e-05,0.003019054214524953,-0.003499999999999998,0.05225000959941601,0.026878305502976894
2025-09-03 22:29:35.623570,0.0007213114754099571,-0.0012868852459016879,-0.00012735426439249953,0.0030205827614523326,-0.003499999999999998,0.05343285928130417,0.027629293786958737
2025-09-03 22:29:35.643618,0.0007213114754099571,-0.0012868852459016879,-0.0001915912076258463,0.0030205245515720464,-0.003499999999999998,0.047709690442849687,0.028690774115662697
2025-09-03 22:29:35.663948,0.0007213114754099571,-0.0012868852459016879,-0.0003754167931281413,0.0030204860837965953,-0.003499999999999998,0.0398773692741854,0.02980734051195101
2025-09-03 22:29:35.684193,0.0007213114754099571,-0.0012868852459016879,-0.0003687265602383134,0.0030204914027984046,-0.003499999999999998,0.017449098354331498,0.0295469079287095
2025-09-03 22:29:35.704610,0.0007213114754099571,-0.0012868852459016879,-0.0003640709778763267,0.0030204920057875445,-0.003499999999999998,0.018265321597475195,0.02994918690625919
2025-09-03 22:29:35.724733,0.0007213114754099571,-0.0012868852459016879,-0.00036470450825924224,0.003020491795618185,-0.003499999999999998,0.018833345825339954,0.03034312329248249
2025-09-03 22:29:35.744811,0.0007213114754099571,-0.0012868852459016879,-0.0003647784520168495,0.003020491798177438,-0.003499999999999998,0.018756050601443214,0.030717465437173408
2025-09-03 22:29:35.765061,0.0007213114754099571,-0.0012868852459016879,-0.000364753218210131,0.003020491803982361,-0.003499999999999998,0.018747028648488973,0.03109686689258252
2025-09-03 22:29:35.785605,0.0007213114754099571,-0.0012868852459016879,-0.0003647534809896364,0.003020491803358816,-0.003499999999999998,0.018750107380045667,0.03148214597999795
2025-09-03 22:29:35.805616,0.0007213114754099571,-0.0012868852459016879,-0.0003647541821678729,0.0030204918032508553,-0.003499999999999998,0.01875007532476073,0.03185734190549126
2025-09-03 22:29:35.825852,0.0007213114754099571,-0.0012868852459016879,-0.0003647541081835169,0.0030204918032790246,-0.003499999999999998,0.01874998977469439,0.032236773654005485
2025-09-03 22:29:35.846029,0.0007213114754099571,-0.0012868852459016879,-0.00036475409501658093,0.003020491803279463,-0.003499999999999998,0.018749998801274887,0.032615095010279156
2025-09-03 22:29:35.866529,0.0007213114754099571,-0.0012868852459016879,-0.00036475409839270415,0.003020491803278611,-0.003499999999999998,0.018750000407776645,0.03299947349149672
2025-09-03 22:29:35.886526,0.0007213114754099571,-0.0012868852459016879,-0.00036475409845174346,0.003020491803278679,-0.003499999999999998,0.01593596006817062,0.03331814298474546
2025-09-03 22:29:35.906650,0.0007213114754099571,-0.0012868852459016879,-0.00036475409834900685,0.0030204918032786967,-0.003499999999999998,0.002121155579537739,0.03311305823285572
2025-09-03 22:29:35.927023,0.0007213114754099571,-0.0012868852459016879,-0.00036475409835704035,0.0030204918032786933,-0.003499999999999998,0.0013877351830742816,0.033306986368506625
2025-09-03 22:29:35.947273,0.0007213114754099571,-0.0012868852459016879,-0.00036475409835923543,0.003020491803278693,-0.003499999999999998,0.004268642272286857,0.03334153004666616
2025-09-03 22:29:35.967397,0.0007213114754099571,-0.0012868852459016879,-0.00036475409835879627,0.003020491803278693,-0.003499999999999998,0.008187058150304604,0.03335354870065582
2025-09-03 22:29:35.987646,0.0007213114754099571,-0.0012868852459016879,-0.00036475409835877475,0.003020491803278693,-0.003499999999999998,0.019400423978459206,0.0340528522094627
2025-09-03 22:29:36.007891,0.0007213114754099571,-0.0012868852459016879,-0.0003647540983587895,0.003020491803278693,-0.003499999999999998,0.01899232037146427,0.034422723783004545
2025-09-03 22:29:36.028139,0.0007213114754099571,-0.0012868852459016879,-0.00036475409835878874,0.003020491803278693,-0.003499999999999998,0.018708329643506067,0.03479407763242738
2025-09-03 22:29:36.048538,0.0007213114754099571,-0.0012868852459016879,-0.0003647540983587883,0.003020491803278693,-0.003499999999999998,0.01874697499893368,0.03517763498181301
2025-09-03 22:29:36.068583,0.0007213114754099571,-0.0012868852459016879,-0.0003647540983587883,0.003020491803278693,-0.003499999999999998,0.018751485573817967,0.03555360791216997
2025-09-03 22:29:36.088955,0.0007213114754099571,-0.0012868852459016879,-0.0003647540983587883,0.003020491803278693,-0.003499999999999998,0.018749946311011432,0.03593554662874602
2025-09-03 22:29:36.109204,0.0007213114754099571,-0.0012868852459016879,-0.0003647540983587883,0.003020491803278693,-0.003499999999999998,0.018749962340454628,0.03631520009072151
