EstS,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Temperature,FrameType
1874.60517077,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1874.616141682,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.626113648,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.636120614,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.646119705,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.657122117,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.667129082,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.677137215,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.688108419,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.698067843,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.708115642,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.719589965,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.732449397,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.745113998,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.75513438,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.765106638,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.776121008,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.786109015,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.796110731,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.806113905,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.816113579,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.827127074,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.837117123,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.847123214,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.858074585,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1874.868112467,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.878124683,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.888111523,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.899137852,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.909123818,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.919110659,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.929117916,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.939108256,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.950111252,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.960109468,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.970107975,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.981061679,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1874.991168685,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.001111485,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.011112034,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.022107738,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.03210187,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.042105336,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.052106177,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.062107601,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.073115554,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.083102395,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.093143777,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.103273533,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.114216737,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.124268619,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.135309822,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.145161332,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.155180547,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.165164763,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.176217633,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.186158099,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.196181398,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.206184572,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.216145163,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.227174408,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.237153957,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.24714984,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.257141347,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.268179925,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.278471554,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.288251606,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.298179156,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.308332411,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.319290199,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.329172624,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.339176965,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.349331804,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.360233884,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.370207308,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.380267648,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.391226019,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.401196527,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.411199409,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.421122959,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.431204882,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1875.442191544,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.452167302,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.462164934,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.472166066,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.483187145,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.493184486,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.503161993,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.514164989,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.524161454,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.534186212,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.544207177,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.554168351,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.583159677,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.593166642,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.603164566,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.614192353,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1875.624118236,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.634125202,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.644130709,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.654197466,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1875.665164878,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.675199844,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.685166268,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.695189275,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.706231937,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.716528524,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.730850647,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.736059461,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.746158009,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.757163046,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.767188678,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.777171727,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.788485052,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.798467226,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.80817932,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.819113775,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.830176853,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.840157277,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.850171243,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.860158084,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.871187329,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.881170378,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.891113469,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.901167976,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.912112055,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.922158979,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.932267443,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.942265659,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.952285458,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.963285537,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.973333043,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.983265926,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1875.99432113,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.004268013,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.01428927,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.024261236,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.035261606,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.045188073,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.055191247,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.06520492,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.076151042,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.086155674,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.096156514,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.106148314,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1876.117106393,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.127200566,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.137273739,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.148713063,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.158191534,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.168308749,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.178310464,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.189277877,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.199241093,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.209273142,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1876.220162097,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.230151854,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.240126445,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.250155577,-0.224,0.046,0.976,0.0,-0.244,-0.122,0.0,N/A
1876.261175197,-0.224,0.046,0.976,0.0,-0.244,-0.122,0.0,N/A
1876.271138705,-0.224,0.046,0.976,0.0,-0.183,-0.122,0.0,N/A
1876.281107171,-0.224,0.046,0.976,0.0,-0.122,-0.122,0.0,N/A
1876.291161386,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1876.302154757,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.312214805,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.322195813,-0.224,0.046,0.976,0.0,0.061,-0.122,0.0,N/A
1876.33221007,-0.224,0.046,0.976,0.0,0.061,-0.122,0.0,N/A
1876.343193232,-0.224,0.046,0.976,0.0,0.061,-0.122,0.0,N/A
1876.353190281,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.36318908,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.373207129,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.384188833,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.394187049,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.404195473,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1876.415817377,-0.224,0.046,0.976,0.0,-0.122,-0.122,0.0,N/A
1876.425401723,-0.224,0.046,0.976,0.0,-0.183,-0.122,0.0,N/A
1876.435283273,-0.224,0.046,0.976,0.0,-0.183,-0.122,0.0,N/A
1876.445158824,-0.224,0.046,0.976,0.0,-0.122,-0.122,0.0,N/A
1876.455183373,-0.224,0.046,0.976,0.0,-0.061,0.0,0.0,N/A
1876.46615691,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.476156001,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.486156258,-0.224,0.046,0.976,0.0,0.061,-0.122,0.0,N/A
1876.496159432,-0.224,0.046,0.976,0.0,0.061,-0.122,0.0,N/A
1876.507155719,-0.224,0.046,0.976,0.0,0.061,-0.122,0.0,N/A
1876.517163268,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.527198525,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.537149491,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.548191861,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.558175202,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1876.568157085,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1876.578156467,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1876.589156546,-0.224,0.046,0.976,0.0,-0.122,-0.122,0.0,N/A
1876.599482883,-0.224,0.046,0.976,0.0,-0.122,-0.122,0.0,N/A
1876.612489605,-0.224,0.046,0.976,0.0,-0.122,-0.122,0.0,N/A
1876.625225371,-0.224,0.046,0.976,0.0,-0.122,-0.122,0.0,N/A
1876.63521892,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1876.645231428,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.655185019,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1876.666203764,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.676203146,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.686183571,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.69615087,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1876.707215406,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.717154998,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.727178588,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1876.737180012,-0.224,0.046,0.976,0.0,-0.061,0.0,0.0,N/A
1876.748099009,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1876.758166057,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1876.76821823,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1876.779183018,-0.224,0.046,0.976,0.0,-0.122,-0.122,0.0,N/A
1876.789246858,-0.224,0.046,0.976,0.0,-0.122,-0.122,0.0,N/A
1876.799515153,-0.224,0.046,0.976,0.0,-0.122,-0.122,0.0,N/A
1876.816489662,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1876.826194756,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.83618743,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.846184479,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.857206725,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.867217482,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.877191198,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.887215955,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.89821195,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.908218624,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.918211298,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.928222639,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1876.938248271,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1876.949249016,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1876.959197566,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1876.970148062,-0.224,0.046,0.976,0.0,-0.122,-0.122,0.0,N/A
1876.980187694,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1876.990143327,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1877.001185988,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.011160871,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.02117892,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.031090803,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.041177684,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.052151514,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.062160812,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.072142112,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.082147036,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1877.093166656,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.103148538,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.113144421,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1877.123143803,-0.224,0.046,0.976,0.0,-0.061,0.0,0.0,N/A
1877.134147382,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1877.144143556,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1877.155477881,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1877.168150065,-0.224,0.046,0.976,0.0,-0.061,-0.122,0.0,N/A
1877.181136371,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.191098712,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.201143885,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.211156101,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.222161721,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.232164895,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.242175069,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.252146452,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.263168989,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.273161954,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.283141795,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.293146136,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.304144173,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.314141514,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.324152854,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.334167986,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.345145315,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.355502569,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.367321638,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.375131504,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.386173874,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.396172673,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.406179347,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.416173771,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.427177642,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.437196565,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.447174656,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.457189788,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.467173713,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1877.478163583,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.488181632,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.498176348,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.509183718,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.519210517,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.529132025,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.539179532,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.550175527,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.560211368,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.570173125,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.580177758,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.590174807,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.601195594,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.611188559,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.621172192,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.631189074,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.642146862,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.65221041,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.662179751,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.672175342,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.683175421,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.693232261,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.703222893,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.713182901,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.724202521,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.734209778,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.744176203,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.75417821,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.765197247,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.775173296,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1877.785173554,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
