MonoNS,EstNS,MonoS,EstS,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1880647105562,1880645105562,1880.647105562,1880.645105562,-0.224,0.046,0.976,0.0,0.0,-0.122
1880657112236,1880655112236,1880.657112236,1880.655112236,-0.224,0.046,0.976,0.0,0.0,-0.122
1880667129410,1880665129410,1880.66712941,1880.66512941,-0.224,0.046,0.976,0.0,0.0,-0.122
1880678122489,1880676122489,1880.678122489,1880.676122489,-0.224,0.046,0.976,0.0,0.0,0.0
1880688136746,1880686136746,1880.688136746,1880.686136746,-0.224,0.046,0.976,0.0,0.0,-0.122
1880698111045,1880696111045,1880.698111045,1880.696111045,-0.224,0.046,0.976,0.0,0.0,-0.122
1880708131427,1880706131427,1880.708131427,1880.706131427,-0.224,0.046,0.976,0.0,0.0,-0.122
1880718106310,1880716106310,1880.71810631,1880.71610631,-0.224,0.046,0.976,0.0,0.0,-0.122
1880729103181,1880727103181,1880.729103181,1880.727103181,-0.224,0.046,0.976,0.0,0.0,-0.122
1880739133188,1880737133188,1880.739133188,1880.737133188,-0.224,0.046,0.976,0.0,0.0,-0.122
1880749422192,1880747422192,1880.749422192,1880.747422192,-0.224,0.046,0.976,0.0,0.0,-0.122
1880760638976,1880758638976,1880.760638976,1880.758638976,-0.224,0.046,0.976,0.0,0.0,-0.122
1880770069032,1880768069032,1880.770069032,1880.768069032,-0.224,0.046,0.976,0.0,0.0,-0.122
1880780112164,1880778112164,1880.780112164,1880.778112164,-0.224,0.046,0.976,0.0,0.0,-0.122
1880790112421,1880788112421,1880.790112421,1880.788112421,-0.224,0.046,0.976,0.0,0.0,-0.122
1880801453454,1880799453454,1880.801453454,1880.799453454,-0.224,0.046,0.976,0.0,0.0,-0.122
1880811208423,1880809208423,1880.811208423,1880.809208423,-0.224,0.046,0.976,0.0,0.0,-0.122
1880821072473,1880819072473,1880.821072473,1880.819072473,-0.224,0.046,0.976,0.0,0.0,-0.122
1880831061647,1880829061647,1880.831061647,1880.829061647,-0.224,0.046,0.976,0.0,0.0,-0.122
1880841098363,1880839098363,1880.841098363,1880.839098363,-0.224,0.046,0.976,0.0,0.0,-0.122
1880852097858,1880850097858,1880.852097858,1880.850097858,-0.224,0.046,0.976,0.0,0.0,-0.122
1880862144198,1880860144198,1880.862144198,1880.860144198,-0.224,0.046,0.976,0.0,0.0,-0.122
1880872140372,1880870140372,1880.872140372,1880.870140372,-0.224,0.046,0.976,0.0,0.0,-0.122
1880882103005,1880880103005,1880.882103005,1880.880103005,-0.224,0.046,0.976,0.0,0.0,-0.122
1880893117959,1880891117959,1880.893117959,1880.891117959,-0.224,0.046,0.976,0.0,0.0,0.0
1880903101300,1880901101300,1880.9031013,1880.9011013,-0.224,0.046,0.976,0.0,0.0,-0.122
1880913095724,1880911095724,1880.913095724,1880.911095724,-0.224,0.046,0.976,0.0,0.0,-0.122
1880923467852,1880921467852,1880.923467852,1880.921467852,-0.224,0.046,0.976,0.0,0.0,-0.122
1880945127638,1880943127638,1880.945127638,1880.943127638,-0.224,0.046,0.976,0.0,0.0,-0.122
1880955127021,1880953127021,1880.955127021,1880.953127021,-0.224,0.046,0.976,0.0,0.0,-0.122
1880965094903,1880963094903,1880.965094903,1880.963094903,-0.224,0.046,0.976,0.0,0.0,-0.122
1880975089619,1880973089619,1880.975089619,1880.973089619,-0.224,0.046,0.976,0.0,0.0,-0.122
1880986094656,1880984094656,1880.986094656,1880.984094656,-0.224,0.046,0.976,0.0,0.0,-0.122
1880996092289,1880994092289,1880.996092289,1880.994092289,-0.224,0.046,0.976,0.0,0.0,-0.122
1881006095754,1881004095754,1881.006095754,1881.004095754,-0.224,0.046,0.976,0.0,0.0,-0.122
1881016005888,1881014005888,1881.016005888,1881.014005888,-0.224,0.046,0.976,0.0,0.0,-0.122
1881027104257,1881025104257,1881.027104257,1881.025104257,-0.224,0.046,0.976,0.0,0.0,-0.122
1881037095764,1881035095764,1881.037095764,1881.035095764,-0.224,0.046,0.976,0.0,0.0,-0.122
1881047126646,1881045126646,1881.047126646,1881.045126646,-0.224,0.046,0.976,0.0,0.0,-0.122
1881057095987,1881055095987,1881.057095987,1881.055095987,-0.224,0.046,0.976,0.0,0.0,-0.122
1881068099566,1881066099566,1881.068099566,1881.066099566,-0.224,0.046,0.976,0.0,0.0,-0.122
1881078174198,1881076174198,1881.078174198,1881.076174198,-0.224,0.046,0.976,0.0,0.0,-0.122
1881103319360,1881101319360,1881.10331936,1881.10131936,-0.224,0.046,0.976,0.0,0.0,-0.122
1881115119179,1881113119179,1881.115119179,1881.113119179,-0.224,0.046,0.976,0.0,0.0,-0.122
1881125117978,1881123117978,1881.125117978,1881.123117978,-0.224,0.046,0.976,0.0,0.0,-0.122
1881135126111,1881133126111,1881.135126111,1881.133126111,-0.224,0.046,0.976,0.0,0.0,-0.122
1881146110731,1881144110731,1881.146110731,1881.144110731,-0.224,0.046,0.976,0.0,0.0,-0.122
1881156097864,1881154097864,1881.156097864,1881.154097864,-0.224,0.046,0.976,0.0,0.0,-0.122
1881166099871,1881164099871,1881.166099871,1881.164099871,-0.224,0.046,0.976,0.0,0.0,-0.122
1881176339876,1881174339876,1881.176339876,1881.174339876,-0.224,0.046,0.976,0.0,0.0,-0.122
1881188573982,1881186573982,1881.188573982,1881.186573982,-0.224,0.046,0.976,0.0,0.0,-0.122
1881200101096,1881198101096,1881.200101096,1881.198101096,-0.224,0.046,0.976,0.0,0.0,-0.122
1881210043604,1881208043604,1881.210043604,1881.208043604,-0.224,0.046,0.976,0.0,0.0,-0.122
1881220101027,1881218101027,1881.220101027,1881.218101027,-0.224,0.046,0.976,0.0,0.0,-0.122
1881231109856,1881229109856,1881.231109856,1881.229109856,-0.224,0.046,0.976,0.0,0.0,-0.122
1881248171280,1881246171280,1881.24817128,1881.24617128,-0.224,0.046,0.976,0.0,0.0,-0.122
1881258144413,1881256144413,1881.258144413,1881.256144413,-0.224,0.046,0.976,0.0,0.0,-0.122
1881268117545,1881266117545,1881.268117545,1881.266117545,-0.224,0.046,0.976,0.0,0.0,-0.122
1881279108583,1881277108583,1881.279108583,1881.277108583,-0.224,0.046,0.976,0.0,0.0,0.0
1881289098632,1881287098632,1881.289098632,1881.287098632,-0.224,0.046,0.976,0.0,0.0,-0.122
1881300370249,1881298370249,1881.300370249,1881.298370249,-0.224,0.046,0.976,0.0,0.0,-0.122
1881310305174,1881308305174,1881.310305174,1881.308305174,-0.224,0.046,0.976,0.0,0.0,-0.122
1881320106809,1881318106809,1881.320106809,1881.318106809,-0.224,0.046,0.976,0.0,0.0,-0.122
1881330095108,1881328095108,1881.330095108,1881.328095108,-0.224,0.046,0.976,0.0,0.0,-0.122
1881341092562,1881339092562,1881.341092562,1881.339092562,-0.224,0.046,0.976,0.0,0.0,0.0
1881351103610,1881349103610,1881.35110361,1881.34910361,-0.224,0.046,0.976,0.0,0.0,-0.122
1881362373186,1881360373186,1881.362373186,1881.360373186,-0.224,0.046,0.976,0.0,0.0,-0.122
1881375369992,1881373369992,1881.375369992,1881.373369992,-0.224,0.046,0.976,0.0,0.0,-0.122
1881385094044,1881383094044,1881.385094044,1881.383094044,-0.224,0.046,0.976,0.0,0.0,-0.122
1881395091093,1881393091093,1881.395091093,1881.393091093,-0.224,0.046,0.976,0.0,0.0,-0.122
1881405098058,1881403098058,1881.405098058,1881.403098058,-0.224,0.046,0.976,0.0,0.0,-0.122
1881416591048,1881414591048,1881.416591048,1881.414591048,-0.224,0.046,0.976,0.0,0.0,-0.122
1881431205418,1881429205418,1881.431205418,1881.429205418,-0.224,0.046,0.976,0.0,0.0,-0.122
1881446138867,1881444138867,1881.446138867,1881.444138867,-0.224,0.046,0.976,0.0,0.0,-0.122
1881456132708,1881454132708,1881.456132708,1881.454132708,-0.224,0.046,0.976,0.0,0.0,-0.122
1881466150173,1881464150173,1881.466150173,1881.464150173,-0.224,0.046,0.976,0.0,0.0,-0.122
1881477134211,1881475134211,1881.477134211,1881.475134211,-0.224,0.046,0.976,0.0,0.0,-0.122
1881487133010,1881485133010,1881.48713301,1881.48513301,-0.224,0.046,0.976,0.0,0.0,-0.122
1881497129767,1881495129767,1881.497129767,1881.495129767,-0.224,0.046,0.976,0.0,0.0,-0.122
1881507125066,1881505125066,1881.507125066,1881.505125066,-0.224,0.046,0.976,0.0,0.0,-0.122
1881517152156,1881515152156,1881.517152156,1881.515152156,-0.224,0.046,0.976,0.0,0.0,-0.122
1881528125111,1881526125111,1881.528125111,1881.526125111,-0.224,0.046,0.976,0.0,0.0,-0.122
1881538096785,1881536096785,1881.538096785,1881.536096785,-0.224,0.046,0.976,0.0,0.0,-0.122
1881548096167,1881546096167,1881.548096167,1881.546096167,-0.224,0.046,0.976,0.0,0.0,-0.122
1881558092341,1881556092341,1881.558092341,1881.556092341,-0.224,0.046,0.976,0.0,0.0,-0.122
1881569096503,1881567096503,1881.569096503,1881.567096503,-0.224,0.046,0.976,0.0,0.0,-0.122
1881579094427,1881577094427,1881.579094427,1881.577094427,-0.224,0.046,0.976,0.0,0.0,-0.122
1881590377420,1881588377420,1881.59037742,1881.58837742,-0.224,0.046,0.976,0.0,0.0,-0.122
1881600473926,1881598473926,1881.600473926,1881.598473926,-0.224,0.046,0.976,0.0,0.0,-0.122
1881610048063,1881608048063,1881.610048063,1881.608048063,-0.224,0.046,0.976,0.0,0.0,-0.122
1881620104028,1881618104028,1881.620104028,1881.618104028,-0.224,0.046,0.976,0.0,0.0,-0.122
1881631083982,1881629083982,1881.631083982,1881.629083982,-0.224,0.046,0.976,0.0,0.0,-0.122
1881641543901,1881639543901,1881.641543901,1881.639543901,-0.224,0.046,0.976,0.0,0.0,-0.122
1881654087170,1881652087170,1881.65408717,1881.65208717,-0.224,0.046,0.976,0.0,0.0,-0.122
1881664120677,1881662120677,1881.664120677,1881.662120677,-0.224,0.046,0.976,0.0,0.0,-0.122
1881674088851,1881672088851,1881.674088851,1881.672088851,-0.224,0.046,0.976,0.0,0.0,-0.122
1881685126263,1881683126263,1881.685126263,1881.683126263,-0.224,0.046,0.976,0.0,0.0,-0.122
1881695040771,1881693040771,1881.695040771,1881.693040771,-0.224,0.046,0.976,0.0,0.0,-0.122
1881705090028,1881703090028,1881.705090028,1881.703090028,-0.224,0.046,0.976,0.0,0.0,-0.122
1881715088827,1881713088827,1881.715088827,1881.713088827,-0.224,0.046,0.976,0.0,0.0,-0.122
1881725110959,1881723110959,1881.725110959,1881.723110959,-0.224,0.046,0.976,0.0,0.0,-0.122
1881736089746,1881734089746,1881.736089746,1881.734089746,-0.224,0.046,0.976,0.0,0.0,-0.122
1881746106628,1881744106628,1881.746106628,1881.744106628,-0.224,0.046,0.976,0.0,0.0,-0.122
1881756120886,1881754120886,1881.756120886,1881.754120886,-0.224,0.046,0.976,0.0,0.0,-0.122
1881766143893,1881764143893,1881.766143893,1881.764143893,-0.224,0.046,0.976,0.0,0.0,-0.122
1881777152430,1881775152430,1881.77715243,1881.77515243,-0.224,0.046,0.976,0.0,0.0,0.0
1881787096396,1881785096396,1881.787096396,1881.785096396,-0.224,0.046,0.976,0.0,0.0,-0.122
1881797129320,1881795129320,1881.79712932,1881.79512932,-0.224,0.046,0.976,0.0,0.0,-0.122
1881807092536,1881805092536,1881.807092536,1881.805092536,-0.224,0.046,0.976,0.0,0.0,-0.122
1881817091043,1881815091043,1881.817091043,1881.815091043,-0.224,0.046,0.976,0.0,0.0,-0.122
1881828119122,1881826119122,1881.828119122,1881.826119122,-0.224,0.046,0.976,0.0,0.0,-0.122
1881838085838,1881836085838,1881.838085838,1881.836085838,-0.224,0.046,0.976,0.0,0.0,-0.122
1881848093678,1881846093678,1881.848093678,1881.846093678,-0.224,0.046,0.976,0.0,0.0,-0.122
1881858124852,1881856124852,1881.858124852,1881.856124852,-0.224,0.046,0.976,0.0,0.0,-0.122
1881869220888,1881867220888,1881.869220888,1881.867220888,-0.224,0.046,0.976,0.0,0.0,0.0
1881879131021,1881877131021,1881.879131021,1881.877131021,-0.224,0.046,0.976,0.0,0.0,-0.122
1881889129820,1881887129820,1881.88912982,1881.88712982,-0.224,0.046,0.976,0.0,0.0,-0.122
1881899133578,1881897133578,1881.899133578,1881.897133578,-0.224,0.046,0.976,0.0,0.0,-0.122
1881909089210,1881907089210,1881.90908921,1881.90708921,-0.224,0.046,0.976,0.0,0.0,-0.122
1881920149664,1881918149664,1881.920149664,1881.918149664,-0.224,0.046,0.976,0.0,0.0,-0.122
1881930126296,1881928126296,1881.930126296,1881.928126296,-0.224,0.046,0.976,0.0,0.0,-0.122
1881940133845,1881938133845,1881.940133845,1881.938133845,-0.224,0.046,0.976,0.0,0.0,-0.122
1881950083353,1881948083353,1881.950083353,1881.948083353,-0.224,0.046,0.976,0.0,0.0,-0.122
1881961582468,1881959582468,1881.961582468,1881.959582468,-0.224,0.046,0.976,0.0,0.0,-0.122
1881971892763,1881969892763,1881.971892763,1881.969892763,-0.224,0.046,0.976,0.0,0.0,-0.122
1881981078113,1881979078113,1881.981078113,1881.979078113,-0.224,0.046,0.976,0.0,0.0,-0.122
1881991122120,1881989122120,1881.99112212,1881.98912212,-0.224,0.046,0.976,0.0,0.0,-0.122
1882002102657,1882000102657,1882.002102657,1882.000102657,-0.224,0.046,0.976,0.0,0.0,-0.122
1882012152497,1882010152497,1882.012152497,1882.010152497,-0.224,0.046,0.976,0.0,0.0,-0.122
1882022123588,1882020123588,1882.022123588,1882.020123588,-0.224,0.046,0.976,0.0,0.0,-0.122
1882032127637,1882030127637,1882.032127637,1882.030127637,-0.224,0.046,0.976,0.0,0.0,-0.122
1882043129466,1882041129466,1882.043129466,1882.041129466,-0.224,0.046,0.976,0.0,0.0,-0.122
1882053419928,1882051419928,1882.053419928,1882.051419928,-0.224,0.046,0.976,0.0,0.0,-0.122
1882070032483,1882068032483,1882.070032483,1882.068032483,-0.224,0.046,0.976,0.0,0.0,-0.122
1882080116448,1882078116448,1882.080116448,1882.078116448,-0.224,0.046,0.976,0.0,0.0,-0.122
1882091086777,1882089086777,1882.091086777,1882.089086777,-0.224,0.046,0.976,0.0,0.0,-0.122
1882101083242,1882099083242,1882.101083242,1882.099083242,-0.224,0.046,0.976,0.0,0.0,-0.122
1882111123749,1882109123749,1882.111123749,1882.109123749,-0.224,0.046,0.976,0.0,0.0,-0.122
1882122125287,1882120125287,1882.122125287,1882.120125287,-0.224,0.046,0.976,0.0,0.0,-0.122
1882132084419,1882130084419,1882.132084419,1882.130084419,-0.224,0.046,0.976,0.0,0.0,-0.122
1882142155551,1882140155551,1882.142155551,1882.140155551,-0.224,0.046,0.976,0.0,0.0,-0.122
1882152123433,1882150123433,1882.152123433,1882.150123433,-0.224,0.046,0.976,0.0,0.0,-0.122
1882162122524,1882160122524,1882.162122524,1882.160122524,-0.224,0.046,0.976,0.0,0.0,-0.122
1882173123186,1882171123186,1882.173123186,1882.171123186,-0.224,0.046,0.976,0.0,0.0,0.0
1882183143860,1882181143860,1882.18314386,1882.18114386,-0.224,0.046,0.976,0.0,0.0,-0.122
1882193120201,1882191120201,1882.193120201,1882.191120201,-0.224,0.046,0.976,0.0,0.0,-0.122
1882203122208,1882201122208,1882.203122208,1882.201122208,-0.224,0.046,0.976,0.0,0.0,-0.122
1882214118204,1882212118204,1882.214118204,1882.212118204,-0.224,0.046,0.976,0.0,0.0,0.0
1882224147336,1882222147336,1882.224147336,1882.222147336,-0.224,0.046,0.976,0.0,0.0,-0.122
1882234123677,1882232123677,1882.234123677,1882.232123677,-0.224,0.046,0.976,0.0,0.0,-0.122
1882244134142,1882242134142,1882.244134142,1882.242134142,-0.224,0.046,0.976,0.0,0.0,-0.122
1882255118471,1882253118471,1882.255118471,1882.253118471,-0.224,0.046,0.976,0.0,0.0,-0.122
1882265125729,1882263125729,1882.265125729,1882.263125729,-0.224,0.046,0.976,0.0,0.0,-0.122
1882275120736,1882273120736,1882.275120736,1882.273120736,-0.224,0.046,0.976,0.0,0.0,-0.122
1882285120702,1882283120702,1882.285120702,1882.283120702,-0.224,0.046,0.976,0.0,0.0,-0.122
1882295120084,1882293120084,1882.295120084,1882.293120084,-0.224,0.046,0.976,0.0,0.0,-0.122
1882306134163,1882304134163,1882.306134163,1882.304134163,-0.224,0.046,0.976,0.0,0.0,0.0
1882316178753,1882314178753,1882.316178753,1882.314178753,-0.224,0.046,0.976,0.0,0.0,-0.122
1882326069928,1882324069928,1882.326069928,1882.324069928,-0.224,0.046,0.976,0.0,0.0,-0.122
1882336119476,1882334119476,1882.336119476,1882.334119476,-0.224,0.046,0.976,0.0,0.0,-0.122
1882347114889,1882345114889,1882.347114889,1882.345114889,-0.224,0.046,0.976,0.0,0.0,-0.122
1882357117771,1882355117771,1882.357117771,1882.355117771,-0.224,0.046,0.976,0.0,0.0,-0.122
1882367162361,1882365162361,1882.367162361,1882.365162361,-0.224,0.046,0.976,0.0,0.0,-0.122
1882377089994,1882375089994,1882.377089994,1882.375089994,-0.224,0.046,0.976,0.0,0.0,-0.122
1882388117489,1882386117489,1882.388117489,1882.386117489,-0.224,0.046,0.976,0.0,0.0,-0.122
1882398150705,1882396150705,1882.398150705,1882.396150705,-0.224,0.046,0.976,0.0,0.0,-0.122
1882408121796,1882406121796,1882.408121796,1882.406121796,-0.224,0.046,0.976,0.0,0.0,-0.122
1882418122345,1882416122345,1882.418122345,1882.416122345,-0.224,0.046,0.976,0.0,0.0,-0.122
1882428118227,1882426118227,1882.428118227,1882.426118227,-0.224,0.046,0.976,0.0,0.0,-0.122
1882439166139,1882437166139,1882.439166139,1882.437166139,-0.224,0.046,0.976,0.0,0.0,-0.122
1882449188854,1882447188854,1882.449188854,1882.447188854,-0.224,0.046,0.976,0.0,0.0,-0.122
1882459073613,1882457073613,1882.459073613,1882.457073613,-0.224,0.046,0.976,0.0,0.0,-0.122
1882470143107,1882468143107,1882.470143107,1882.468143107,-0.224,0.046,0.976,0.0,0.0,-0.122
1882480125865,1882478125865,1882.480125865,1882.478125865,-0.224,0.046,0.976,0.0,0.0,-0.122
1882490121456,1882488121456,1882.490121456,1882.488121456,-0.224,0.046,0.976,0.0,0.0,-0.122
1882500071547,1882498071547,1882.500071547,1882.498071547,-0.224,0.046,0.976,0.0,0.0,-0.122
1882511073667,1882509073667,1882.511073667,1882.509073667,-0.224,0.046,0.976,0.0,0.0,-0.122
1882521115633,1882519115633,1882.521115633,1882.519115633,-0.224,0.046,0.976,0.0,0.0,-0.122
1882531117640,1882529117640,1882.53111764,1882.52911764,-0.224,0.046,0.976,0.0,0.0,-0.122
1882541095147,1882539095147,1882.541095147,1882.539095147,-0.224,0.046,0.976,0.0,0.0,-0.122
1882551177070,1882549177070,1882.55117707,1882.54917707,-0.224,0.046,0.976,0.0,0.0,-0.122
1882562106567,1882560106567,1882.562106567,1882.560106567,-0.224,0.046,0.976,0.0,0.0,-0.122
1882572173907,1882570173907,1882.572173907,1882.570173907,-0.224,0.046,0.976,0.0,0.0,-0.122
1882582116998,1882580116998,1882.582116998,1882.580116998,-0.224,0.046,0.976,0.0,0.0,-0.122
1882593091994,1882591091994,1882.593091994,1882.591091994,-0.224,0.046,0.976,0.0,0.0,-0.122
1882603138334,1882601138334,1882.603138334,1882.601138334,-0.224,0.046,0.976,0.0,0.0,-0.122
1882613124300,1882611124300,1882.6131243,1882.6111243,-0.224,0.046,0.976,0.0,0.0,-0.122
1882623093641,1882621093641,1882.623093641,1882.621093641,-0.224,0.046,0.976,0.0,0.0,-0.122
1882633400144,1882631400144,1882.633400144,1882.631400144,-0.224,0.046,0.976,0.0,0.0,-0.122
1882644669137,1882642669137,1882.644669137,1882.642669137,-0.224,0.046,0.976,0.0,0.0,0.0
1882654051068,1882652051068,1882.654051068,1882.652051068,-0.224,0.046,0.976,0.0,0.0,-0.122
1882664107616,1882662107616,1882.664107616,1882.662107616,-0.224,0.046,0.976,0.0,0.0,-0.122
1882674098249,1882672098249,1882.674098249,1882.672098249,-0.224,0.046,0.976,0.0,0.0,-0.122
1882685093369,1882683093369,1882.685093369,1882.683093369,-0.224,0.046,0.976,0.0,0.0,0.0
1882695137668,1882693137668,1882.695137668,1882.693137668,-0.224,0.046,0.976,0.0,0.0,-0.122
1882705167967,1882703167967,1882.705167967,1882.703167967,-0.224,0.046,0.976,0.0,0.0,-0.122
1882715108725,1882713108725,1882.715108725,1882.713108725,-0.224,0.046,0.976,0.0,0.0,-0.122
1882726458508,1882724458508,1882.726458508,1882.724458508,-0.224,0.046,0.976,0.0,0.0,-0.122
1882740555758,1882738555758,1882.740555758,1882.738555758,-0.224,0.046,0.976,0.0,0.0,-0.122
1882745996736,1882743996736,1882.745996736,1882.743996736,-0.224,0.046,0.976,0.0,0.0,-0.122
1882756084492,1882754084492,1882.756084492,1882.754084492,-0.224,0.046,0.976,0.0,0.0,-0.122
1882772264802,1882770264802,1882.772264802,1882.770264802,-0.224,0.046,0.976,0.0,0.0,-0.122
1882778497062,1882776497062,1882.778497062,1882.776497062,-0.224,0.046,0.976,0.0,0.0,-0.122
1882790030009,1882788030009,1882.790030009,1882.788030009,-0.224,0.046,0.976,0.0,0.0,-0.122
1882800105516,1882798105516,1882.800105516,1882.798105516,-0.224,0.046,0.976,0.0,0.0,-0.122
1882810090023,1882808090023,1882.810090023,1882.808090023,-0.224,0.046,0.976,0.0,0.0,-0.122
1882820100781,1882818100781,1882.820100781,1882.818100781,-0.224,0.046,0.976,0.0,0.0,-0.122
1882831103484,1882829103484,1882.831103484,1882.829103484,-0.224,0.046,0.976,0.0,0.0,-0.122
1882841273198,1882839273198,1882.841273198,1882.839273198,-0.224,0.046,0.976,0.0,0.0,-0.122
1882851323330,1882849323330,1882.85132333,1882.84932333,-0.224,0.046,0.976,0.0,0.0,-0.122
1882862027954,1882860027954,1882.862027954,1882.860027954,-0.224,0.046,0.976,0.0,0.0,0.0
1882872074877,1882870074877,1882.872074877,1882.870074877,-0.224,0.046,0.976,0.0,0.0,-0.122
1882882131426,1882880131426,1882.882131426,1882.880131426,-0.224,0.046,0.976,0.0,0.0,-0.122
1882892092600,1882890092600,1882.8920926,1882.8900926,-0.224,0.046,0.976,0.0,0.0,-0.122
1882903103762,1882901103762,1882.903103762,1882.901103762,-0.224,0.046,0.976,0.0,0.0,0.0
1882913083311,1882911083311,1882.913083311,1882.911083311,-0.224,0.046,0.976,0.0,0.0,-0.122
1882923073069,1882921073069,1882.923073069,1882.921073069,-0.224,0.046,0.976,0.0,0.0,-0.122
1882934104939,1882932104939,1882.934104939,1882.932104939,-0.224,0.046,0.976,0.0,0.0,0.0
1882944073697,1882942073697,1882.944073697,1882.942073697,-0.224,0.046,0.976,0.0,0.0,-0.122
1882955074650,1882953074650,1882.95507465,1882.95307465,-0.224,0.046,0.976,0.0,0.0,0.0
1882965105532,1882963105532,1882.965105532,1882.963105532,-0.224,0.046,0.976,0.0,0.0,-0.122
1882975133789,1882973133789,1882.975133789,1882.973133789,-0.224,0.046,0.976,0.0,0.0,-0.122
1882986076411,1882984076411,1882.986076411,1882.984076411,-0.224,0.046,0.976,0.0,0.0,-0.122
1882996110792,1882994110792,1882.996110792,1882.994110792,-0.224,0.046,0.976,0.0,0.0,-0.122
1883007109996,1883005109996,1883.007109996,1883.005109996,-0.224,0.046,0.976,0.0,0.0,-0.122
1883017116379,1883015116379,1883.017116379,1883.015116379,-0.224,0.046,0.976,0.0,0.0,-0.122
1883028115291,1883026115291,1883.028115291,1883.026115291,-0.224,0.046,0.976,0.0,0.0,-0.122
1883038107965,1883036107965,1883.038107965,1883.036107965,-0.224,0.046,0.976,0.0,0.0,-0.122
1883049109210,1883047109210,1883.04910921,1883.04710921,-0.224,0.046,0.976,0.0,0.0,-0.122
1883059109468,1883057109468,1883.059109468,1883.057109468,-0.224,0.046,0.976,0.0,0.0,-0.122
1883070095547,1883068095547,1883.070095547,1883.068095547,-0.224,0.046,0.976,0.0,0.0,0.0
1883080116804,1883078116804,1883.080116804,1883.078116804,-0.224,0.046,0.976,0.0,0.0,-0.122
1883090070687,1883088070687,1883.090070687,1883.088070687,-0.224,0.046,0.976,0.0,0.0,-0.122
1883101148640,1883099148640,1883.10114864,1883.09914864,-0.224,0.046,0.976,0.0,0.0,-0.122
1883111131397,1883109131397,1883.111131397,1883.109131397,-0.224,0.046,0.976,0.0,0.0,-0.122
1883122134101,1883120134101,1883.122134101,1883.120134101,-0.224,0.046,0.976,0.0,0.0,-0.122
1883133421760,1883131421760,1883.13342176,1883.13142176,-0.224,0.046,0.976,0.0,0.0,-0.122
1883143413851,1883141413851,1883.143413851,1883.141413851,-0.224,0.046,0.976,0.0,0.0,-0.122
1883153144319,1883151144319,1883.153144319,1883.151144319,-0.224,0.046,0.976,0.0,0.0,-0.122
1883163132327,1883161132327,1883.163132327,1883.161132327,-0.224,0.046,0.976,0.0,0.0,-0.122
1883173055293,1883171055293,1883.173055293,1883.171055293,-0.224,0.046,0.976,0.0,0.0,-0.122
1883184080747,1883182080747,1883.184080747,1883.182080747,-0.224,0.046,0.976,0.0,0.0,-0.122
1883194075754,1883192075754,1883.194075754,1883.192075754,-0.224,0.046,0.976,0.0,0.0,-0.122
1883204070178,1883202070178,1883.204070178,1883.202070178,-0.224,0.046,0.976,0.0,0.0,0.0
1883214094644,1883212094644,1883.214094644,1883.212094644,-0.224,0.046,0.976,0.0,0.0,-0.122
1883224070693,1883222070693,1883.224070693,1883.222070693,-0.224,0.046,0.976,0.0,0.0,-0.122
1883234071534,1883232071534,1883.234071534,1883.232071534,-0.224,0.046,0.976,0.0,0.0,-0.122
1883244114374,1883242114374,1883.244114374,1883.242114374,-0.224,0.046,0.976,0.0,0.0,-0.122
1883254070882,1883252070882,1883.254070882,1883.252070882,-0.224,0.046,0.976,0.0,0.0,-0.122
1883264079597,1883262079597,1883.264079597,1883.262079597,-0.224,0.046,0.976,0.0,0.0,-0.122
1883274070813,1883272070813,1883.274070813,1883.272070813,-0.224,0.046,0.976,0.0,0.0,-0.122
1883284116861,1883282116861,1883.284116861,1883.282116861,-0.224,0.046,0.976,0.0,0.0,-0.122
1883294092911,1883292092911,1883.294092911,1883.292092911,-0.224,0.046,0.976,0.0,0.0,-0.122
1883304099293,1883302099293,1883.304099293,1883.302099293,-0.224,0.046,0.976,0.0,0.0,-0.122
1883315213412,1883313213412,1883.315213412,1883.313213412,-0.224,0.046,0.976,0.0,0.0,-0.122
1883325038380,1883323038380,1883.32503838,1883.32303838,-0.224,0.046,0.976,0.0,0.0,-0.122
1883335085886,1883333085886,1883.335085886,1883.333085886,-0.224,0.046,0.976,0.0,0.0,-0.122
1883345089644,1883343089644,1883.345089644,1883.343089644,-0.224,0.046,0.976,0.0,0.0,-0.122
1883355070651,1883353070651,1883.355070651,1883.353070651,-0.224,0.046,0.976,0.0,0.0,-0.122
1883365097742,1883363097742,1883.365097742,1883.363097742,-0.224,0.046,0.976,0.0,0.0,-0.122
1883375071166,1883373071166,1883.375071166,1883.373071166,-0.224,0.046,0.976,0.0,0.0,-0.122
1883385074340,1883383074340,1883.38507434,1883.38307434,-0.224,0.046,0.976,0.0,0.0,-0.122
1883395070514,1883393070514,1883.395070514,1883.393070514,-0.224,0.046,0.976,0.0,0.0,-0.122
1883405079813,1883403079813,1883.405079813,1883.403079813,-0.224,0.046,0.976,0.0,0.0,-0.122
1883416067933,1883414067933,1883.416067933,1883.414067933,-0.224,0.046,0.976,0.0,0.0,-0.122
1883426069941,1883424069941,1883.426069941,1883.424069941,-0.224,0.046,0.976,0.0,0.0,0.0
1883436073406,1883434073406,1883.436073406,1883.434073406,-0.224,0.046,0.976,0.0,0.0,-0.122
1883446112163,1883444112163,1883.446112163,1883.444112163,-0.224,0.046,0.976,0.0,0.0,-0.122
