EstS,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Temperature,FrameType
1787.781531007,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1787.791534377,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1787.801590539,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1787.811608492,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1787.821551198,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1787.831528902,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1787.841524107,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1787.851523102,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1787.861530556,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1787.871606842,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1787.882598359,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1787.892618937,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1787.902549976,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1787.912580471,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1787.922547676,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1787.932607337,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1787.94250221,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1787.952581704,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1787.96354668,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1787.973540717,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1787.983609128,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1787.993540751,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.00354033,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.013537575,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.023543571,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.033614607,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.043541271,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.053614057,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.064561533,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1788.074539237,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.084542025,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.094599061,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.104519892,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.114618635,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.124547049,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.134554212,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.144495167,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.154651076,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.164638114,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1788.175697879,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.185684625,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.195598164,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.2056902,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.215709903,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.225684983,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.235681646,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.245636309,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.255680512,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.265705757,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.27563738,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1788.286682562,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.296705474,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.306725469,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.316634342,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.326676212,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.336679874,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.346679161,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.356638491,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.366684736,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.376726023,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1788.386687103,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.397628453,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.407629783,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.417631403,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.427657815,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.437638728,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.447630432,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.457635845,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.467655548,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.477635586,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.487627291,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.497629203,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1788.508677302,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.518701963,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.528674126,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.538673414,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.54867591,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.558692697,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.56867536,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.578693605,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.588681518,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1788.598683722,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.616308472,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.621071288,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.632187051,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.64268537,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.652516494,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.662607863,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.67264565,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.682643187,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1788.693645495,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.703567784,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.713597988,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.723555859,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.733528022,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1788.744520122,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.754486452,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.7655363,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.775536463,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.785548875,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.795530663,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.806531804,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.816528467,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.826554004,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.836531416,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.847581557,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.857527179,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.867532591,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.877574461,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1788.888536519,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.898537557,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.908542678,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.918531757,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1788.929528815,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.939529269,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.949549556,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.959478262,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.96960763,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.980523314,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1788.990528143,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.00088559,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.012052977,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.021978183,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.032047761,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.043104609,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.052939983,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.062994686,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1789.074167032,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.084096321,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.093976903,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1789.104929337,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.115118495,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.125030576,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.136070508,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.146075046,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.155883587,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.166805688,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.176888682,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.186913344,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.196769135,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1789.207928356,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.21785152,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.227705561,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.237487561,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.24851991,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.258512489,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.26851061,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.279505043,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1789.289513372,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.299532784,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.309525363,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.319507151,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.329512563,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1789.340534996,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.350508034,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.360902521,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.370976765,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.381916075,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.391892321,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.401802652,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.411910437,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.421846726,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1789.432909699,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.442836363,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.452830692,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.462753856,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.472746144,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1789.483755743,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.493737823,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.503866608,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.51388427,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.523861099,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.534766576,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.545142397,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.556206537,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.57159746,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.581648663,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.5916357,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1789.602618759,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.612621254,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.622617334,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.632626537,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.643625637,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1789.653670715,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.663623337,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.67361825,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.683646995,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.69461547,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.704615341,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.714571171,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.724649207,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.735631098,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.745631844,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.755642506,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.765640335,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.775626498,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1789.786619181,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.79661876,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.806642256,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.816622877,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.827682642,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1789.837632639,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.847619968,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.857686921,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.86761446,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1789.883770408,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.888696262,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.898713007,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.908920248,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.919893098,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.929748014,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.939705011,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.949773713,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.960831145,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1789.970744976,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.980923635,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1789.990907756,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.001907147,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.011830603,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.021751725,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.031891885,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.042847527,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.052861397,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.062736146,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.072843639,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.083877155,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.093867109,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.10387923,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.113811727,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.124729161,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.134850655,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.144763902,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.154703108,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.165739248,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.175879408,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.185856529,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.195814401,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.206853458,-0.224,0.046,0.976,0.0,0.0,0.0,0.0,N/A
1790.21685712,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.226776201,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.23691986,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.248065082,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.257933705,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.267935909,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.277799283,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.287722739,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.306762626,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.317544147,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.327885843,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.337940546,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
1790.347680839,-0.224,0.046,0.976,0.0,0.0,-0.122,0.0,N/A
