Timestamp,AccX_filt,AccY_filt,AccZ_filt,AsX_filt,AsY_filt,AsZ_filt,Yaw_filt(deg)
2024-06-18 04:38:41.485223,0.01752613180209337,-0.04032584522930636,0.003298395406280768,-0.17282989205534202,1.481523570260965,0.4464340399276919,0.03582189905281164
2024-06-18 04:38:41.606466,0.018482929407540635,-0.053721011705568,0.006168788222622557,1.0467228395833086,1.765832609425693,0.5437139134469933,0.09615127673536931
2024-06-18 04:38:41.727952,0.01942427489347127,-0.06224384701809249,0.008061624382313577,2.0616858544113374,1.985192468958588,0.5690992977733271,0.1649566938569082
2024-06-18 04:38:41.849444,0.019500845554772488,-0.07030754600449358,0.009130958132993519,2.8677556751418347,2.326787217297344,0.6620753272470692,0.24208934408458213
2024-06-18 04:38:41.970936,0.018546572050462753,-0.07642985711859068,0.010109618536156236,3.4499418992206228,2.6945632285203787,0.7313148271384554,0.32292225059936247
2024-06-18 04:38:42.092426,0.017646081197827575,-0.07842074299679612,0.010180524794726364,3.849742295862859,3.039959178218767,0.6969336183061138,0.4103525770171304
2024-06-18 04:38:42.213543,0.015014884171931423,-0.07954550179396763,0.010157743141294088,4.274898851678755,3.314126312239663,0.7593607756968488,0.4986819556246319
2024-06-18 04:38:42.335159,0.011946830668795684,-0.07889860344946836,0.01097120341217012,4.460088153507731,3.5090060010137343,0.8545780129847733,0.5975942853119794
2024-06-18 04:38:42.456609,0.00814029127746704,-0.0770212972131528,0.011193990543846908,4.166583881111757,3.580298707438067,1.0768440176612253,0.718919380718767
2024-06-18 04:38:42.578391,0.004161518000429556,-0.07406242340874,0.011795707895609782,3.076711310671532,3.6490400933372076,1.101430664597993,0.8531335613091292
2024-06-18 04:38:42.699463,-0.00028235342286477927,-0.07187087843468956,0.01284176154176811,1.4011588601074467,3.1436124955172433,1.0639337421492112,0.9817309643138754
2024-06-18 04:38:42.820745,-0.0036030478691496406,-0.07355510402766935,0.015116642892049215,-1.3374508483003262,0.6264000905310738,1.1391731812815493,1.1186126539165995
2024-06-18 04:38:42.942323,-0.00464492345966887,-0.07991843163977451,0.022669746927698475,-2.0595033014820894,0.5548663609521847,1.2640596258815988,1.2647596711755777
2024-06-18 04:38:43.063736,-0.0032500996002691163,-0.08893052249861083,0.026595555981167644,-0.5318121580502839,0.7156666896310001,1.6633552400661074,1.4423706707306976
2024-06-18 04:38:43.185095,0.0007324300196293212,-0.1028187067475541,0.017292763932523023,1.5458694558936428,1.1439044879461677,2.0590125223332594,1.6740284437041764
2024-06-18 04:38:43.306589,0.004565783693747114,-0.11368866718196269,0.004995217151758365,2.2900387000281106,1.0999382377120248,2.20984792324971,1.9436328279711703
2024-06-18 04:38:43.427950,0.005579380478343441,-0.11866359545637993,0.008421971386489629,2.0229722839786217,1.1719596121293279,2.019733464406066,2.1956960435474007
2024-06-18 04:38:43.549317,0.005677260367863675,-0.12138952211190035,0.013207835206563706,1.7562728945053105,1.854212379210489,1.7022811510789988,2.419340235283829
2024-06-18 04:38:43.670807,0.006715171279339925,-0.12440123118999868,0.011955007629583368,1.814866451303923,2.5326434615057107,1.5007291370501823,2.6082318956978354
2024-06-18 04:38:43.792297,0.007126343485940164,-0.12740341544379413,0.01130711855849766,1.0130072858801193,2.2526645295153194,1.506157798830881,2.7889658161053705
2024-06-18 04:38:43.913664,0.0053630290474597705,-0.13008361604715094,0.01224001147574699,-1.6495333851294771,0.3644783420832001,1.786971463149193,2.9880598774497122
2024-06-18 04:38:44.035280,0.004602418140281788,-0.13626502378330602,0.013631414603236826,-5.16002572558105,-0.638109954075185,1.7549368492544546,3.206489608389995
2024-06-18 04:38:44.156520,0.007616999449865834,-0.1485740400678311,0.02389282921162193,-4.4988079590137415,1.328451250285004,1.9993432337618273,3.4313120916543385
2024-06-18 04:38:44.277760,0.010529711700551864,-0.16487544919455227,0.038332871794980475,-2.136197430021485,1.4192153804846934,2.7165438381180613,3.7201294606057624
